GeneName	0h	1h	4h	10h	20h	36h	48h	72h	168h	4w
1700048O20Rik	-2.094790468	-3.129270029	-2.828998842	-1.14806598	-1.069693135	-1.110710907	-0.088886225	-0.454958524	-1.028594262	-1.516495087
1700049G17Rik	-1.648973381	-2.583355378	-2.491785558	-1.639723065	-1.575471366	-1.706674552	-1.439726721	-1.389488558	-1.144561084	-1.256309449
1700052N19Rik	0.051032025	0.231410819	0.798430462	0.947821388	0.717309275	1.349743479	1.373750007	1.184454944	0.649902399	0.437204027
1700054N08Rik	-5.387559009	-5.578383724	-4.825935259	-5.938439927	-4.656946913	-1.225502085	-0.765728138	-2.040937474	-3.256807762	-4.867229961
1700054O13Rik	-3.807507554									
1700054O19Rik	-3.959594515	-4.008123141	-4.106539601	-4.155463517	-3.133483268	-5.675187806	-3.927981694	-4.240489394	-4.009786216	
1700055D18Rik	-0.951649524	-1.990760615	-3.074110227	-1.644612213	-0.973786573	-2.492044563	-1.960882204	-2.181475258	-0.986672861	-1.040517005
1700055N04Rik	-3.99753395	-4.656776453	-5.755250413	-3.805053848	-4.140922755	-2.004965117	-1.518123393	-0.87367548	-2.85510228	
1700056E22Rik	-0.426948549	-1.560013802	-1.842881724	-0.399458551	-1.22294293	-0.901193296	-1.747740228	-1.246286281	-1.36238203	-1.358957897
1700057G04Rik	-5.400913385	-5.097074109				-4.844198891				-6.004830035
1700057K13Rik	-5.17032274	-4.574684231		-4.821571569	-4.868726433	-4.748146164	-4.513356319		-4.930744384	
1700061I17Rik	-3.475884158	-5.181006628	-4.468379856	-2.914441963	-3.003978993	-2.942244225	-2.938930844	-2.282044099	-3.988567447	-3.372590857
1700061J05Rik	-4.9859918		-5.229599261				-5.585921837			
1700064H15Rik	-3.332317296									
1700065I17Rik	-4.299557953		-3.703939434	-4.623806786						
1700066B19Rik	-5.848714869	-6.43023915		-4.825718902	-4.989727094	-5.351784173	-5.32848922	-6.362730692	-5.750186663	-6.399325611
1700066M21Rik	3.199778604	2.617555731	1.460403255	2.27029326	2.915995658	3.183065828	3.789379629	3.381352085	3.511176711	3.355051808
1700067K01Rik	-5.014377757	-4.552446813	-5.047223971	-5.345788382	-4.024335906	-3.620830588	-4.574072507	-2.304360005	-3.059681316	-4.867612973
1700069B07Rik	-4.243716903			-4.429990065		-4.558422288				
1700069L16Rik	-5.659628313									
1700081L11Rik	1.372370471	1.218763989	1.998628511	1.704467065	1.678174822	1.419057091	1.909165057	1.845394267	1.592554566	1.532046258
1700084C01Rik	-5.127666116	-5.512285267		-5.666151015	-5.095515257	-4.845011008	-6.06714686	-5.842777716		-4.693314037
1700088E04Rik	-3.228604374	-4.339674177	-4.58013292	-3.490160272	-2.96339775	-4.094334912	-3.837478794	-3.86409052	-3.786415917	-4.400356898
1700091H14Rik	-9.189667504									
1700092M07Rik	-2.925608203	-3.518129346	-2.520350062	-2.593859764	-2.846974333	-2.696070154	-2.594043214	-2.439768308	-2.963390395	-1.792681032
1700094D03Rik	-0.395277887	-0.510945751	-0.876472807	-0.972746578	-0.58233318	-1.102749687	-1.002372042	-1.169633627	-0.848819616	-0.692979815
1700101E01Rik	-4.9817248	-4.058267101	-5.402152267	-4.854417259	-4.244892835	-4.516956589	-5.316832583	-5.131562477		-5.511510206
1700102P08Rik	-3.898918991	-3.584165581	-3.547466422	-2.67237032	-2.758962911	-3.256165523	-2.519602932	-2.697056381	-3.553647236	-3.737247742
1700104B16Rik	-3.871998754	-3.345577438		-3.292404229	-3.836649039		-3.721611084	-4.202051128	-2.828167281	
1700106N22Rik	-2.715423168	-3.018321428	-3.01961587	-2.16062169	-2.055766643	-2.187450352	-2.334183145	-1.750631456	-2.884561213	-2.830663801
1700109H08Rik	-2.129812642	-1.893475124	-1.581323127	-2.475891919	-1.97237486	-2.926700911	-2.752771444	-2.295621218	-1.466375904	-1.583040146
1700112E06Rik	-3.391137211	-4.349599119	-4.743198266	-4.155006902	-4.013278848	-3.612279551	-2.685542643	-1.406913439	-2.358338453	-4.180800354
1700113H08Rik	-5.061053206	-4.638937719	-3.470666659	-4.059589563	-5.026638679	-5.235987303				
1700120B22Rik	-3.359692069				-3.616502143		-4.134203388			
1700123I01Rik	-5.171893155	-5.482209279	-5.631799281	-5.551323973	-5.373512248		-5.987877624		-5.072028512	-5.7390649
1700123O20Rik	3.060329683	2.897936267	2.990605935	3.279373443	3.262405361	3.195822543	3.346963351	3.344542895	3.145285687	2.966259117
1700125D06Rik	-3.968188996	-3.909176364		-4.200718251	-3.960000603	-3.982174622		-3.967602247	-4.026309377	-4.376214088
1700125H20Rik	-4.937119035							-4.666842865		
1810006K21Rik	3.822249966	3.305277682	3.530618101	4.040983852	4.064366525	3.892048547	4.280685058	4.09138049	3.486366355	3.494987671
1810008A18Rik	2.691697603	2.786041687	2.542032981	3.007798655	2.790560328	2.926041857	2.980196933	2.924313903	2.798706444	2.713429702
1810009A15Rik	4.087729769	3.612723012	3.387582623	4.479617677	4.659921211	4.375300868	4.473407896	4.347824799	3.774345975	3.997475943
1810011H11Rik	-2.243255846	-3.772750189	-2.087590351	-2.005409501	-2.838170565	-2.840449857	-1.945323243	-1.820442724	-2.361273915	-2.55573555
1810011O10Rik	3.444485887	5.764576669	3.353849748	1.83628655	3.099375244	3.296968607	2.345510227	3.50543886	3.266266749	2.18853063
1810012P15Rik	-1.056704384	-1.700689501	-1.414921998	-1.027535461	-0.949625165	-0.897768365	-1.065217961	-0.818995771	-0.818960212	-0.715697275
1810013D10Rik	1.237795443	0.938060182	1.132570053	1.437632765	1.276138331	1.415052609	1.246009684	1.439592706	1.381558681	1.318317972
1810013L24Rik	2.35435665	1.936868054	2.449347331	2.859254666	2.59191946	2.465434123	2.845317877	2.647514511	2.481800437	2.580493684
1810014F10Rik	2.161603168	1.585825697	1.900336479	1.906798189	1.787227945	2.425216674	2.395667292	2.522224278	1.804451363	1.483622597
1810019J16Rik	0.344934363	0.036858903	-0.279106047	0.998993643	0.558479661	0.223510056	0.169451219	0.371158988	0.53475151	0.360667138
1810020D17Rik	2.699075644	2.289565744	1.909264897	1.71007226	2.124530751	2.261107197	1.963363796	1.802541117	2.374164574	2.3880837
1810022K09Rik	4.884448577	4.184400652	4.279711833	4.829119235	4.804141496	4.548837104	4.780562185	4.928926984	4.380517418	4.40013904
1810024B03Rik	-1.547734127	-2.364047969	-2.884728857	-2.352265929	-2.354426105	-2.236901915	-2.835885703	-2.805108631	-2.544913015	-1.710577516
1810026J23Rik	3.15138869	3.270649844	3.318040257	3.468583362	3.580182201	3.605828404	3.839340649	3.753900622	3.600198607	3.601328657
1810027O10Rik	5.205214667	4.739706412	4.598033218	4.272290155	4.773165748	4.825616145	4.938042567	4.611035502	4.499378412	4.682060379
1810029B16Rik	-0.30402542	-0.34652066	0.470139377	0.344204958	-0.060379789	0.010671351	-0.168636882	0.06740789	-0.222677154	-0.207451158
1810030N24Rik	2.033583346	1.504439248	1.848196426	2.168171389	2.235151982	2.17421602	2.044374113	2.421931859	1.775033649	1.691467161
1810030O07Rik	1.061072874	0.601578832	0.809099418	1.276233877	1.145555571	0.994307109	1.465492002	1.40613449	1.37378245	1.130111182
1810031K17Rik	3.551712827	3.211565998	2.173514793	3.087108539	2.780120386	2.582541799	2.838212947	2.407703023	3.194709683	3.401895678
1810032O08Rik	-1.480466439	-0.692057726	-0.446684545	-0.762003209	-1.533374324	-0.71843785	-1.381011855	-1.593059437	-1.866807817	-1.351702823
1810033B17Rik	-4.045465902	-2.490048025	-3.184937923	-3.432414097	-3.721004658	-4.485130138	-3.38460721	-3.749731447	-3.797746897	-4.578176863
1810035L17Rik	2.388318719	1.815381961	1.94752342	1.978939874	2.214287264	2.292922847	2.428322016	2.434947806	1.840109605	1.974372259
1810037I17Rik	3.724232473	3.200319463	3.287903433	3.654983325	3.583351332	4.147327264	4.397727647	3.880424066	3.423065112	3.333734502
1810041L15Rik	-6.700580117	-6.900882216	-6.430509501	-6.91124417	-6.862886975	-5.889124231	-6.605571323	-6.394321866	-6.308659181	-6.956177512
1810043G02Rik	-0.862423407	-1.55720064	-2.803677014	-1.313075488	-0.999854963	-1.062652151	-1.194715436	-1.594866727	-1.176555978	-1.206529258
1810043H04Rik	3.365709665	2.841401504	2.736788039	3.000865399	3.170894046	3.083923698	3.128275927	3.218691035	2.879716261	2.980940224
1810046J19Rik	5.492647336	5.0630979	4.707416481	4.928628719	5.458567837	5.09881283	5.224187205	5.123527033	5.096935836	5.136558571
1810046K07Rik	-0.491741897	-1.657928468	-3.228970772	-2.579414859	-2.071743011	-2.63802683	-1.89466704	0.014950402	-0.302479614	-0.279199586
1810048J11Rik	0.062816493	-0.375451614	-0.805804821	0.048307992	0.618162135	0.174970766	0.403539397	0.267157193	0.53975413	0.461059017
1810049H13Rik	2.736520316	1.845544776	1.045662699	1.483647831	1.667728236	1.571579306	1.328747657	1.895631683	2.226973173	2.493747206
1810055G02Rik	2.946798189	5.27720191	5.758854753	5.022003714	4.152599453	3.973049511	3.870107663	3.265072218	2.507871347	2.294732985
1810062G17Rik	-0.959734457	-1.052406187	-2.720224816	-0.903979087	-0.723046325	-0.728744044	-0.953389845	-0.293369095	0.496271702	-0.235188223
1810063B05Rik	4.097217132	3.716918466	3.41156337	4.213956731	4.160613853	4.297733086	4.203978085	4.311656414	4.039847215	3.8061199
1810063B07Rik	1.928213661	1.657797154	1.028783128	1.899295822	1.68751837	1.620734053	1.980502781	1.901996268	1.823802676	1.542329162
1810064F22Rik	-1.021792884	-2.573109084	-4.822812914	-2.809704451	-0.701265335	-1.505011761	-1.439131119	-0.3442652	-0.023322781	-0.171218235
1810065E05Rik	-4.310494465		-4.803760594		-4.451575521				-4.565495032	
1810074P20Rik	2.351800246	2.150389356	2.218079834	2.657020036	2.484744287	2.269639607	2.886964764	3.030138813	2.943339441	2.744268627
2010001E11Rik	-4.162206283	-4.81830141	-4.883124504	-4.599539406	-4.599878697	-5.940233804	-5.688588817	-5.217501072	-4.19211613	-3.770330071
2010001M09Rik	-2.332050629	-2.850290218	-2.774601239	-3.377656144	-3.094387249	-3.271986863	-3.475849253	-2.669162642	-3.373987895	-3.171459492
2010002M12Rik	-4.323293068	-4.931612005	-5.384262937	-5.921929091	-4.366042001	-5.92663615	-5.820614401	-5.316648137	-3.562067163	-3.981374396
2010002N04Rik	-1.982652253	-2.522953364	-2.215369001	-1.562065976	-1.937791087	-1.672308855	-1.281036868	-0.519092898	-1.422042325	-2.085521636
2010003K11Rik	2.223743233	3.094732668	6.366252338	6.386556567	4.002274727	5.605323995	4.31264327	4.272274295	3.63592742	2.203762118
2010007H06Rik	-3.654977565	-4.177638319		-3.712764114	-3.842774174	-4.091132574	-4.063074567	-2.791592245	-3.683189458	
2010011I20Rik	4.500080122	4.584525408	3.885202578	3.839892316	4.889591119	4.228798463	4.092797329	4.142832721	4.599334009	4.776665547
2010012O05Rik	1.196954399	1.205134199	1.679543858	1.945578309	1.545044968	1.708165668	1.549189552	1.428480928	1.174912874	1.126515717
2010015L04Rik	-5.102641466	-5.319674378	-4.694363678	-4.697678983	-4.970535148	-5.528238658	-5.778719917	-5.660153474	-6.076071653	-5.512142351
2010016I18Rik	-5.022071011	-4.974031967	-4.927379922	-5.317322819	-4.72218123	-4.921780485	-4.508243752	-5.372309188	-4.599880564	-5.281974753
2010106E10Rik	-4.4035608	-4.719626167	-4.120115082	-4.309462591					-4.040944159	-3.678697382
2010106G01Rik	4.111059814	4.2985321	4.052720624	4.591337371	4.340002496	4.38111441	4.666195557	4.50675076	4.566773536	4.326867457
2010107E04Rik	7.462456549	7.056117522	7.020165879	6.924545802	7.189265134	7.40363993	7.330410162	7.44071355	7.022430287	7.103546575
2010107G12Rik	-6.161578376	-5.970553103		-5.782502892	-5.474485907	-5.75994508	-5.427444036		-5.468610085	-6.813896717
2010107G23Rik	-1.599632545	-2.823487593	-3.179285345	-1.139176895	-2.022163956	-1.652660549	-1.908305287	-1.375221147	-1.120531108	-1.499578007
2010107H07Rik	2.657800379	2.467581281	2.326141678	2.988998081	2.943230332	3.162222021	2.34150875	2.322397517	2.167197747	2.596662004
2010109A12Rik	-3.241983942	-3.125212432	-3.50571714	-3.477589502	-2.690999968	-2.912864442	-3.209249801	-3.998078954	-2.88436209	-1.586555447
2010109I03Rik	-5.097971511	-5.766871034		-5.904557932		-5.546668483	-5.484848321		-5.734164451	-5.314210123
2010109K11Rik	-1.038613858	-1.231456815	-0.218472747	-0.466851607	-1.130717546	-0.670030181	-0.903184649	-0.709945625	-1.134344814	-1.07212055
2010110P09Rik	-1.102727969	-1.896609733	-2.297200761	-1.347075945	-2.31457527	-1.315496718	-0.110595894	-0.052540302	-0.390207098	-0.806357719
2010111I01Rik	0.331037511	0.567192681	0.68814334	0.480624554	0.336632959	0.429324241	0.780488152	0.725007981	0.32816014	0.09164841
2010300C02Rik	-5.578491987	-5.537984614	-6.557571486	-6.011547885	-6.033107785	-6.703429312	-5.994726302	-6.258322612	-5.098965499	-5.946026416
2010305A19Rik	1.731851446	1.651103255	1.45999547	2.182275776	2.019910571	2.478277981	2.187221398	2.23231614	1.654103999	1.584249513
2010317E24Rik	-5.687769917	-5.658005508		-6.464030752	-5.921983415	-2.253242881	0.315530488	-0.931923629	-3.49031666	-5.703058139
2010321M09Rik	1.328372689	1.109824592	1.204479486	1.744858365	1.683686706	1.642979038	1.926975279	1.844076323	1.655331873	1.496689832
2200002D01Rik	1.847379979	1.13020943	1.166151638	1.511942965	1.978283673	2.099286399	2.288035453	2.72862539	2.13155651	1.986105778
2200002J24Rik	-3.370559575					-2.697169735	-3.421774319	-2.19595836		
2200002K05Rik	-3.816062167	-4.834602807	-4.227732181	-5.028332713	-3.210184081	-4.163939998	-4.094741314	-4.455167301	-3.46496282	-3.473281409
2210009G21Rik	-0.991203684	-1.083695552	-0.956250191	-0.203630134	-0.219794223	-0.139714173	0.309965536	0.169353011	-0.229635376	-0.666562006
2210010C17Rik	-3.146403865	-3.399695291	-3.890239196	-2.929004331	-2.771024983	-2.309558871	-2.69969881	-2.711995516	-2.711038235	-2.008295311
2210011C24Rik	-3.063496209	-2.92161677	-4.24186454	-3.144863679	-1.888866517	-0.769916066	-2.019543748	-2.052238161	-1.587333109	-3.434276624
2210012G02Rik	0.167218775	-0.253722331	-0.151730756	0.49564394	0.394140073	0.239062739	0.416404572	0.238802463	0.303824078	0.353018942
2210016F16Rik	3.13699158	2.738077386	2.864571721	3.086552992	3.101415018	3.038674265	3.130926345	3.214765432	2.737062939	2.829923071
2210016L21Rik	0.919064902	0.246876348	-0.641560807	0.360731927	0.602414026	0.539925364	0.733535593	0.691213283	0.673182487	0.785867693
2210018M11Rik	0.258116896	0.168461868	0.640361159	0.961358378	0.948034176	0.759781045	1.031619573	0.875175327	0.624741276	0.726917345
2210021J22Rik	1.425561571	0.711477553	-0.508230801	1.750299861	1.517618293	0.809711378	1.704123417	1.605225456	1.29607311	1.421035058
2210404J11Rik	0.965335928	0.506538398	0.068812773	0.7249981	0.913115763	0.732421072	0.750603531	0.701433242	0.941433965	1.145127586
2210404O07Rik	-2.312370372	-2.216124152	-3.194736895	-3.737122048	-3.637217723	-2.679837821	-1.561408178	0.072759091	-1.172826481	-2.189605251
2210404O09Rik	-0.856091223	-0.990028274	-0.830461683	-0.427286548	-0.622683415	-0.844495934	0.228854654	-0.008006576	-0.264970385	-0.888671373
2210408I21Rik	-2.175391202	-1.882163128	-1.989432616	-1.685704187	-1.483904657	-1.07978877	-1.374004659	-1.654690485	-1.573188863	-1.90219981
2210411K11Rik	2.329354402	1.212256703	1.977662756	1.699894264	1.217000521	1.773969436	0.548957211	0.851699954	0.183520723	1.871180001
2210418O10Rik	1.085464308	0.816120084	0.355957092	1.487391574	1.406173728	1.050895969	1.41075207	1.458466537	1.556563959	1.412800074
2300009A05Rik	3.353803458	2.650898252	2.052968993	2.761128156	2.6031704	2.658453421	2.353536394	2.370436964	2.81224181	3.187449155
2310001A20Rik	3.570015192	3.680603749	3.624510403	3.631895707	3.727867112	3.891143901	4.006160767	3.928170216	3.778109756	3.453411736
2310001K24Rik	-3.080163015	-3.130876793	-2.276988198	-2.648749981	-2.789077824	-2.865665347		-2.979442114		-3.388237333
2310003C23Rik	3.213462834	3.034762157	2.936311876	3.599414773	3.586499292	3.660766387	3.650570612	3.493057023	3.407849538	3.373309134
2310003F16Rik	-2.508967889	-2.896096239	-2.180433869	-2.924055783	-2.717553138	-2.719885969	-2.640127537	-2.994699412	-3.250017384	-3.099997122
2310003H01Rik	-0.43705554	-0.280872641	-0.903773326	-0.28709993	-0.527364036	0.206204752	-0.370692621	-0.538667023	-0.268290898	-0.078348888
2310003L22Rik	0.378014908	0.113685174	-0.104444968	0.231261877	0.643767286	0.472824506	0.991689071	1.104953582	0.411831105	-0.204752145
2310004I24Rik	2.553909315	2.443485162	1.679854278	2.279720519	1.940543191	1.81823355	1.839239588	1.635690401	2.352065594	2.404477804
2310004N24Rik	-1.323905197	-1.923256394	0.193241299	0.055423847	-1.02450806	-0.878254411	-1.125089224	-0.706044217	-1.699817639	-1.526792429
2310005G13Rik	-6.508391364		-6.437306337		-6.17567491					
2310006M14Rik	-6.14677722	-5.1861284				-5.876043439	-5.889137545	-5.167472844		
2310007B03Rik	-4.25335497	-4.407614305		-5.836346587	-4.013600895	-3.644364963	-4.206603161	-1.893148252	-3.032237088	-4.350797821
2310007L24Rik	-5.308735836	-5.360443811								
2310008H04Rik	0.062751759	0.057428955	0.040315055	0.862082093	0.612116447	0.914190656	1.476758246	1.086529354	0.504302372	0.185844838
2310008H09Rik	1.88556792	1.942819032	1.750813679	2.319587765	2.382072263	2.506894892	2.587483518	2.460921317	2.437521206	2.137251979
2310009B15Rik	2.029711704	1.608208925	1.707179709	1.860714404	1.459118311	1.596322471	1.403436068	1.47023286	1.156019146	1.563818584
2310010M20Rik	-6.727675219	-7.11894511	-5.407275497	-6.860488441	-6.757902119	-6.94479286	-5.711269128	-6.306098143	-7.283607388	-7.097047761
2310011J03Rik	2.279047302	1.831877805	1.539744098	2.645514908	2.480065636	2.504965147	2.594444941	2.378792929	2.274338966	2.193723629
2310014L17Rik	-4.188913607	-4.182876099	-2.468434154	-2.397180218	-3.893413315	-1.479691273	-1.923173879	-1.428822645	-3.866614292	-3.595757566
2310015B20Rik	-3.18771971	-3.774070037				-3.398723538		-2.817845754		
2310016G11Rik	-4.122340182	-4.343721585	-4.731988331	-4.782942414	-3.685631944	-4.547138212		-4.265084756	-3.835075643	
2310016M24Rik	4.474270306	3.826440429	3.464032135	3.792180072	4.018139994	3.956178463	3.952459677	4.241891006	3.919590788	4.16234749
2310021P13Rik	1.911420274	2.11967108	2.364526224	2.225581866	2.232097155	2.285693334	2.223534155	2.122159658	1.977462869	2.069896935
2310022A10Rik	0.268394361	-0.192585122	0.293183494	0.797263478	0.600713668	1.263563461	1.023039908	0.826120251	0.452189146	0.303382319
2310022B05Rik	1.652310304	1.749920917	1.214096088	1.957637054	1.790710082	1.790899416	1.503590395	1.729098808	1.938309977	1.855526752
2310028H24Rik	0.009714956	-0.215388974	-0.262916221	0.2715577	0.053428207	-0.302876548	-0.331461709	-0.521158177	0.013427511	0.032687603
2310030G06Rik	3.32566813	2.925843484	2.687829885	3.600619309	3.30350179	3.152389342	3.554942617	3.28835912	3.15037195	3.112400807
2310030N02Rik	2.743306842	2.666958677	2.306270607	1.752246037	2.263562012	2.535068531	2.674912337	2.751354947	2.506100697	2.52281843
2310033P09Rik	1.618948574	1.115122702	1.489372782	1.662535608	1.842559183	2.169109612	1.893499425	1.743773937	1.241865467	1.220430505
2310035C23Rik	1.199380698	1.084106574	1.193090048	1.243704668	1.452397646	0.906140199	1.397024823	1.39755465	1.449698782	1.529354379
